time,x,y,z
130788,-.078,.090,-.017
130808,-.038,.110,-.018
130828,-.092,.138,-.009
130847,-.497,.195,-.011
130870,-1.671,.316,-.029
130885,-3.707,.342,-.055
130913,-6.422,.233,-.117
130925,-9.653,-.049,-.172
130950,-13.128,-.424,-.071
130970,-16.012,-.443,.272
130986,-17.721,-.390,.495
131011,-17.648,-.643,.379
131024,-16.205,-1.023,.232
131043,-11.267,-.852,.149
131066,-2.929,-.624,-.082
131082,4.065,-.475,-.419
131102,7.191,.292,-.711
131118,7.680,.856,-.663
131138,9.452,1.034,-.287
131158,14.223,1.133,.000
131176,18.328,-.121,-.574
131201,21.467,-.925,-1.286
131218,21.020,.966,-1.797
131239,15.044,1.674,-1.615
131257,6.133,.440,-1.085
131277,-2.097,-.017,-.358
131297,-7.076,-.502,.451
131317,-9.128,-.698,.890
131333,-10.255,-.230,.792
131353,-12.794,-.048,.391
131379,-16.319,-.556,.132
131393,-18.223,-1.255,.141
131415,-18.052,-1.933,.375
131437,-15.839,-1.787,.386
131452,-10.574,-.696,.162
131478,-1.698,-.304,-.519
131491,5.619,-.522,-.526
131518,8.557,.115,-.585
131530,8.212,.589,-.541
131550,7.747,.699,-.112
131569,8.311,.982,.181
131588,11.854,1.013,-.042
131606,14.536,-.375,-.436
131625,16.257,-.490,-1.006
131647,16.201,.985,-1.237
131711,12.860,1.477,-1.002
131716,6.589,.823,-.747
131718,.649,.329,-.388
131727,-2.565,-.200,.039
131826,-2.505,-.224,.231
131847,-.126,.112,-.034
131870,-.578,-.022,-.019
131925,-.084,.044,-.090
131931,.270,.100,-.085
131932,.172,.066,-.028
131949,-.098,-.017,.044
131956,-.175,-.068,.100
131979,-.059,-.070,.109
132004,.017,-.072,.103
132017,-.044,-.082,.115
132043,-.133,-.108,.119
132054,-.111,-.104,.094
132076,-.009,-.070,.066
132097,.027,-.034,.053
132112,.008,-.023,.038
132133,.046,.000,.022
132151,.113,.023,.016
132173,.101,.029,.020
132192,.029,.015,.034
132212,-.012,-.004,.044
132232,.019,-.012,.048
132252,.063,-.009,.045
132272,.069,-.015,.053
132289,.040,-.018,.070
132310,.008,-.013,.071
132331,.004,-.016,.059
132350,.028,-.009,.054
132367,.078,.001,.055
132386,.106,.022,.045
132406,.090,.034,.034
132429,.066,.045,.017
132447,.067,.053,-.002
132468,.078,.062,-.008
132491,.060,.075,-.002
132507,.027,.072,.005
132538,.013,.072,.019
132544,.023,.065,.027
132562,.030,.064,.031
132584,.007,.054,.032
132600,-.009,.046,.030
132621,-.021,.043,.031
132641,-.031,.028,.033
132660,-.045,.016,.028
132685,-.043,.006,.015
132699,.001,.006,.000
132719,-.007,.009,-.006
132737,-.064,-.015,.000
132764,-.089,-.034,.004
132777,-.069,-.032,.002
132804,-.070,-.031,-.001
132817,-.104,-.046,-.005
132843,-.071,-.039,-.009
132857,-.039,-.021,-.013
132875,-.038,-.013,-.019
132892,-.037,.000,-.023
132922,-.043,.013,-.031
132934,-.051,.022,-.035
132961,-.055,.032,-.039
132979,-.058,.034,-.036
132993,-.050,.031,-.033
133016,-.047,.027,-.031
133037,-.040,.015,-.022
133057,-.029,.005,-.008
133070,-.007,-.010,-.001
133097,-.014,-.015,.006
133110,-.027,-.032,.014
133132,-.028,-.043,.015
133148,-.012,-.050,.009
133165,-.001,-.054,.004
133187,-.031,-.064,.011
133204,-.043,-.071,.011
133226,-.018,-.053,.006
133246,.011,-.042,.010
133266,.037,-.033,.011
133284,.022,-.027,.005
133303,-.014,-.038,.011
133323,-.020,-.037,.020
133346,.008,-.033,.017
133363,.026,-.017,.006
133381,.024,-.012,.002
133402,.054,.002,.003
133421,.085,.016,-.003
133442,.061,.010,-.007
133458,.007,-.009,-.005
133484,-.004,-.017,.000
133505,.035,-.010,-.001
133521,.046,-.002,.000
133551,.021,-.007,.009
133556,.013,-.016,.014
133579,.022,-.016,.011
133598,.012,-.016,.009
133616,.002,-.015,.006
133647,-.000,-.013,.005
133654,.004,-.010,.009
133671,-.003,-.007,.008
133700,-.005,-.012,.015
133714,.008,-.006,.024
133740,.026,-.002,.016
133760,-.001,-.001,.005
133770,-.036,-.007,-.006
133796,-.045,-.002,-.020
133810,-.016,.009,-.029
133835,.013,.021,-.028
133855,.015,.026,-.027
133869,.002,.020,-.028
133900,.006,.017,-.031
133911,.033,.023,-.029
133928,.019,.021,-.017
133947,-.005,.011,-.006
133974,.001,.006,.003
133993,.007,.015,.010
134010,-.012,.015,.022
134026,-.016,.017,.022
134045,.016,.029,.010
134063,.023,.031,.003
134088,-.004,.020,.008
134108,-.009,.011,.013
134123,-.016,.006,.015
134143,-.040,.002,.015
134161,-.032,.004,.014
134179,.010,.017,.015
134206,.026,.024,.008
134218,.008,.020,-.002
134242,-.015,.013,-.003
134258,-.020,.015,-.002
134276,-.011,.023,-.008
134298,-.004,.028,-.020
134318,-.001,.034,-.041
134337,-.012,.042,-.051
134356,-.018,.048,-.047
134376,.008,.053,-.040
134397,.013,.051,-.030
134418,-.014,.033,-.025
134435,-.022,.024,-.029
134454,-.021,.020,-.030
134475,-.043,.018,-.030
134493,-.054,.017,-.031
134511,-.027,.021,-.034
134531,-.006,.035,-.034
134552,-.028,.027,-.023
134570,-.023,.015,-.017
134592,.012,.013,-.014
134608,-.006,.004,-.006
134630,-.054,-.021,.000
134649,-.070,-.028,.003
134669,-.029,-.017,.013
134686,.028,-.009,.025
134708,.046,-.005,.039
134726,.018,-.018,.052
134744,-.011,-.035,.050
134766,-.022,-.042,.043
134786,-.020,-.037,.037
134804,.004,-.031,.030
134834,.038,-.024,.027
134847,.059,-.018,.027
134870,.046,-.017,.019
134885,.027,-.023,.019
134904,.048,-.023,.021
134923,.084,-.017,.022
134942,.066,-.023,.031
134966,.023,-.043,.036
134981,.019,-.049,.017
135005,.022,-.050,-.006
135020,-.001,-.055,-.013
135044,-.001,-.045,-.013
135065,.029,-.023,-.001
135077,.062,-.005,.020
135103,.083,.011,.033
135119,.063,.024,.038
135143,.032,.021,.033
135162,.026,.027,.017
135174,.021,.038,.013
135193,.010,.044,.009
135212,.012,.048,.004
135233,.022,.051,.006
135253,.027,.053,.006
135279,.021,.050,.005
135291,.018,.042,.002
135312,.017,.037,.002
135332,.023,.028,.009
135350,.015,.021,.013
135370,.005,.017,.010
135388,.004,.017,.014
135406,.002,.016,.016
135427,-.006,.022,.010
135447,-.007,.024,.009
135468,.004,.032,.008
135488,-.000,.032,-.002
135505,-.022,.035,-.006
135527,-.037,.032,-.009
135546,-.032,.034,-.023
135562,-.020,.032,-.029
135583,-.020,.027,-.022
135604,-.029,.021,-.011
135630,-.015,.016,.000
135644,-.007,.009,.004
135667,-.016,-.012,.000
135681,-.022,-.032,.000
135702,-.036,-.035,.003
135722,-.038,-.039,.010
135741,-.029,-.031,.015
135764,-.014,-.023,.015
135779,-.003,-.009,.005
135804,.001,-.001,-.007
135825,-.014,.000,-.012
135837,-.016,-.001,-.008
135865,-.007,.002,-.014
135876,-.000,.005,-.014
135902,.002,.005,.000
135921,.027,-.001,.015
135936,.046,-.005,.021
135952,.018,-.018,.030
135974,-.026,-.037,.026
135993,-.028,-.037,.009
136013,.002,-.026,-.005
136042,.033,-.015,.000
136052,.060,-.005,.014
136076,.074,.004,.026
136096,.062,.004,.039
136110,.049,-.006,.039
136131,.030,-.009,.039
136151,.002,-.012,.049
136172,-.020,-.005,.052
136189,-.026,.011,.045
136208,-.003,.029,.041
136227,.007,.039,.044
136245,-.051,.037,.059
136272,-.150,.029,.077
136290,-.202,.035,.087
136303,-.152,.054,.077
136323,-.078,.087,.059
136345,-.109,.106,.049
136363,-.328,.132,.052
136384,-.998,.243,.060
136404,-2.544,.392,.078
136422,-5.014,.407,.124
136445,-8.241,.250,.055
136461,-12.402,-.136,-.009
136480,-17.329,-.497,.102
136499,-21.013,-.977,.273
136521,-22.603,-1.578,.605
136537,-20.912,-1.315,1.008
136560,-13.297,-.143,.970
136579,-1.042,-.408,-.161
136597,7.121,-.613,-.860
136620,9.021,.578,-1.020
136638,5.990,.870,-.299
136655,4.963,.500,.309
136682,7.157,.720,.650
136693,14.794,.608,.116
136712,18.800,-.071,-1.020
136737,20.543,-.187,-1.683
136751,19.158,.894,-1.659
136771,13.622,1.167,-.960
136836,4.823,.644,-.289
136843,-5.455,.605,-.435
136845,-15.379,-.318,-.601
136859,-22.507,-2.247,.083
136917,-24.861,-2.461,1.311
136933,-11.184,-1.060,-.749
137014,-4.142,-.726,-.915
137019,1.483,-.343,-.394
137020,4.150,-.039,-.192
137024,3.336,.332,-.462
137045,1.106,.299,-.171
137080,5.593,.415,.644
137088,10.134,1.261,.283
137104,13.612,1.294,-.440
137126,14.992,.921,-.937
137143,15.131,.475,-.904
137165,14.359,-.177,-.680
137183,12.764,-.086,-.670
137202,10.942,.288,-.819
137222,8.430,.757,-.911
137240,4.412,1.147,-.733
137265,-.402,.527,-.265
137285,-2.981,-.406,.136
137300,-2.073,-.287,.027
137324,.592,.134,-.374
137345,2.127,.424,-.341
137357,1.613,.387,-.006
137380,.190,.053,.093
137398,-.650,-.193,-.033
137421,-.436,-.164,-.078
137436,.179,-.031,-.005
137456,.447,.015,.070
137475,.292,-.044,.074
137492,.066,-.088,.085
137516,-.017,-.088,.130
137532,.035,-.066,.155
137555,.109,-.048,.173
137574,.112,-.038,.166
137593,.085,-.044,.129
137612,.089,-.040,.102
137631,.101,-.035,.093
137648,.045,-.038,.088
137673,-.040,-.045,.085
137690,-.036,-.042,.094
137707,.074,-.010,.103
137726,.135,.012,.115
137747,.069,.016,.132
137765,.012,.012,.160
137792,.027,.015,.162
137806,.029,.010,.138
137832,.011,.000,.111
137844,-.003,-.013,.087
137864,-.005,-.024,.065
137890,-.042,-.029,.043
137909,-.069,-.040,.014
137921,-.078,-.042,-.003
137948,-.121,-.034,-.007
137965,-.170,-.023,-.003
137981,-.160,-.006,.015
138002,-.080,.013,.033
138020,.022,.027,.045
138048,.056,.043,.050
138059,-.000,.035,.043
138083,-.082,.026,.017
138106,-.086,.032,-.009
138123,-.025,.040,-.019
138143,.029,.037,-.029
138157,.024,.035,-.034
138180,-.027,.028,-.022
138198,-.075,.021,-.011
138221,-.055,.011,-.005
138232,-.025,.015,-.020
138252,-.028,.022,-.039
138277,-.056,.017,-.047
138300,-.065,.016,-.046
138312,-.055,.017,-.040
138339,-.045,.018,-.028
138357,-.065,.020,-.022
138369,-.089,.016,-.018
138389,-.082,.015,-.013
138411,-.072,.016,-.007
138431,-.069,.016,.011
138455,-.055,.020,.028
138469,-.055,.022,.032
138486,-.061,.029,.034
138507,-.036,.017,.043
138529,-.023,.015,.049
138548,-.066,.004,.050
138568,-.119,.004,.049
138587,-.106,.007,.052
138604,-.034,.023,.052
138629,.001,.039,.055
138646,-.018,.040,.054
138666,-.040,.050,.036
138684,-.017,.051,.010
138703,.027,.067,-.001
138725,.054,.065,.005
138745,.021,.038,.003
138764,-.048,.002,-.001
138780,-.100,-.016,.004
138806,-.081,-.012,.006
138824,-.017,.000,.014
138842,.006,.000,.026
138865,-.017,-.013,.027
138878,-.042,-.038,.011
138904,-.043,-.059,.003
138922,-.018,-.066,.011
138939,-.004,-.071,.019
138964,-.003,-.073,.027
138978,-.005,-.066,.033
138995,-.007,-.064,.027
139013,-.009,-.056,.014
139034,.001,-.038,.006
139060,.017,-.021,.005
139075,.027,-.007,-.001
139099,.030,-.005,-.017
139116,.019,.004,-.028
139131,.011,.009,-.033
139154,.021,.005,-.041
139178,.033,-.004,-.044
139190,.039,-.009,-.038
139214,.024,-.013,-.038
139234,-.004,-.021,-.040
139248,-.007,-.027,-.034
139268,.027,-.021,-.028
139287,.051,-.013,-.035
139305,.033,-.015,-.044
139333,.007,-.023,-.046
139349,.019,-.020,-.047
139375,.038,-.015,-.042
139384,.032,-.016,-.030
139405,.001,-.020,-.019
139426,-.011,-.023,-.019
139443,-.001,-.015,-.034
139468,.008,-.001,-.041
139491,.013,.010,-.034
139502,.023,.021,-.034
139521,.024,.029,-.051
139540,.026,.024,-.052
139558,.022,.022,-.051
139580,.002,.017,-.050
139600,-.016,.013,-.046
139617,-.009,.022,-.050
139640,.015,.027,-.053
139657,.024,.034,-.049
139678,.004,.033,-.045
139699,-.025,.028,-.040
139717,-.047,.032,-.022
139735,-.062,.038,-.012
139756,-.078,.040,-.003
139775,-.091,.042,.005
139794,-.097,.051,-.005
139815,-.114,.065,-.046
139833,-.130,.073,-.086
139854,-.106,.090,-.100
139879,-.045,.105,-.102
139898,-.012,.114,-.091
139911,-.049,.105,-.072
139931,-.094,.082,-.066
139951,-.076,.064,-.063
139971,-.027,.064,-.051
139994,-.027,.055,-.035
140007,-.072,.042,-.014
140028,-.103,.040,.009
140047,-.113,.049,.031
140075,-.144,.055,.048
140092,-.186,.050,.061
140106,-.204,.048,.070
140133,-.199,.050,.067
140145,-.133,.051,.064
140166,-.025,.076,.056
140189,.028,.097,.045
140204,.004,.076,.033
140229,-.005,.057,.017
140249,.005,.054,.010
140263,-.039,.048,.017
140283,-.190,.051,.028
140302,-.716,.153,.043
140325,-2.215,.403,.063
140347,-5.170,.632,.064
140360,-9.341,.464,-.014
140382,-14.250,-.315,-.035
140400,-18.489,-.844,.179
140424,-20.200,-1.218,.439
140440,-18.986,-1.431,.788
140457,-14.691,-1.003,.703
140476,-8.042,-.676,.193
140502,-1.323,-.560,-.521
140515,4.043,-.392,-.994
140533,6.284,.035,-.609
140553,6.199,.428,-.002
140582,7.032,.487,.242
140594,9.215,.814,.171
140611,14.264,.500,-.159
140632,17.898,-.941,-.624
140665,20.882,-1.175,-1.289
140678,20.841,.764,-1.033
140719,14.417,1.458,-.215
140772,-6.853,-.111,-.025
140782,-12.814,-.524,-.079
140783,-15.814,-.946,.337
140795,-17.018,-.655,.708
140876,-18.090,-.293,.298
140893,-17.373,-.283,.127
140915,-2.589,-.371,-.207
140936,3.215,-.362,-.376
140944,5.426,.239,-.523
140967,4.688,.506,-.363
140983,4.410,.283,.153
141002,6.054,.403,.483
141024,8.806,.880,.394
141043,12.196,.946,-.102
141065,14.270,.396,-.506
141086,15.392,-.258,-.686
141105,15.443,-.175,-.724
141125,14.196,.677,-.678
141140,10.855,1.091,-.597
141160,5.120,.916,-.482
141176,-.452,.384,-.271
141195,-3.774,-.476,.168
141222,-3.864,-.759,.469
141236,-1.613,-.529,.143
141264,.878,-.042,-.200
141275,1.986,.269,-.016
141293,1.498,.227,.210
141312,.212,-.067,.108
141340,-.679,-.307,-.066
141361,-.596,-.285,-.067
141373,-.015,-.117,.005
141394,.348,-.016,.043
141417,.280,-.037,.043
141431,.057,-.093,.052
141451,-.053,-.092,.076
141471,-.029,-.075,.094
141494,-.006,-.043,.086
141515,.016,-.032,.081
141530,.051,-.006,.076
141548,.060,.009,.071
141582,.066,.028,.058
141585,.060,.037,.034
141611,.038,.037,.013
141624,.037,.040,.006
141647,.072,.044,.013
141665,.091,.040,.026
141686,.085,.018,.045
141705,.067,-.005,.059
141724,.043,-.026,.069
141746,.005,-.027,.082
141764,-.023,-.040,.083
141782,-.009,-.038,.075
141802,.046,-.026,.067
141821,.117,-.021,.061
141844,.128,-.021,.044
141863,.089,-.034,.043
141879,.033,-.033,.054
141900,.028,-.035,.056
141918,.061,-.026,.063
141947,.082,-.015,.071
141964,.059,-.017,.067
141979,-.003,-.013,.060
142004,-.031,-.016,.065
142022,-.021,.001,.069
142037,.008,.018,.071
142055,.029,.028,.076
142074,.035,.021,.074
142094,.012,.018,.066
142120,-.015,.010,.069
142138,-.021,-.004,.066
142158,-.023,-.001,.047
142172,-.012,-.001,.019
142192,.002,-.001,-.002
142213,-.005,.007,-.024
142237,-.005,.011,-.034
142253,.001,.015,-.036
142271,-.003,.020,-.047
142296,.017,.015,-.063
142307,.018,.010,-.075
142334,-.015,.006,-.073
142347,-.040,.011,-.074
142369,-.031,.017,-.080
142386,.018,.026,-.082
142406,.045,.028,-.089
142431,.019,.016,-.094
142445,-.029,.010,-.094
142471,-.045,.013,-.094
142489,-.012,.015,-.100
142502,.038,.015,-.089
142531,.055,.009,-.071
142544,.043,-.013,-.058
142563,.024,-.032,-.056
142581,.021,-.044,-.049
142605,.035,-.053,-.046
142620,.038,-.067,-.036
142638,.018,-.079,-.018
142658,.006,-.078,-.006
142677,.011,-.068,-.013
142698,.028,-.055,-.011
142718,.060,-.045,.002
142737,.067,-.046,.005
142758,.026,-.048,.002
142779,-.012,-.050,.002
142797,-.001,-.038,.004
142815,.046,-.017,.003
142833,.074,-.006,.010
142856,.046,-.010,.019
142876,.021,-.013,.020
142895,.037,-.012,.016
142915,.043,-.002,.019
142933,.029,-.004,.026
142959,.018,-.001,.026
142977,.037,.001,.033
142994,.061,.016,.032
143017,.071,.009,.024
143031,.039,.004,.011
143055,.005,-.004,.008
143071,.019,.002,.002
143088,.057,.015,-.009
143108,.080,.024,-.017
143131,.051,.029,-.022
143151,.023,.033,-.022
143173,.041,.038,-.019
143193,.061,.055,-.009
143205,.066,.054,.000
143229,.067,.050,.003
143254,.071,.035,.003
143276,.054,.031,.004
143288,.021,.017,.004
143302,.010,.013,-.006
143323,.019,.009,-.018
143342,.027,.010,-.020
143361,.034,.012,-.017
143380,.040,.011,-.011
143405,.028,.020,.006
143419,.013,.028,.026
143439,.015,.027,.032
143460,.027,.029,.032
143485,.018,.024,.034
143497,-.028,.018,.024
143523,-.078,.018,.021
143545,-.093,.032,.032
143558,-.081,.045,.034
143577,-.061,.050,.021
143594,-.037,.050,-.005
143613,-.029,.039,-.033
143638,-.054,.021,-.049
143653,-.078,.001,-.035
143671,-.066,-.009,-.023
143693,-.027,.006,-.018
143712,-.023,.020,-.018
143733,-.056,.029,-.023
143751,-.062,.040,-.029
143771,-.033,.045,-.028
143789,.001,.055,-.019
143811,.004,.054,-.014
143829,-.023,.033,-.014
143848,-.029,.012,-.013
143869,-.007,.004,-.012
143889,.001,-.004,-.003
143907,-.038,-.020,.011
143927,-.054,-.031,.014
143947,-.037,-.027,.003
143968,-.025,-.021,.004
143985,-.040,-.016,.013
144004,-.038,-.010,.010
144030,-.001,.005,.005
144052,.019,.022,.009
144074,.017,.022,.020
144084,.028,.024,.011
144103,.066,.024,.000
144121,.069,.010,.003
144141,.044,-.016,.008
144159,.017,-.034,.002
144185,-.004,-.039,-.009
144197,.010,-.039,-.025
144225,.048,-.027,-.046
144243,.056,-.023,-.057
144265,.040,-.027,-.058
144278,.024,-.035,-.053
144296,-.003,-.034,-.046
144318,-.033,-.029,-.038
144336,-.051,-.017,-.023
144353,-.075,-.002,-.007
144374,-.146,-.004,-.003
144399,-.211,-.005,-.007
144418,-.240,.004,-.014
144432,-.221,.017,-.012
144452,-.144,.039,-.006
144477,-.050,.064,-.009
144497,-.012,.067,-.016
144512,-.023,.055,-.013
144538,-.003,.031,-.016
144551,.109,.017,-.028
144569,.219,.037,-.034
144594,.190,.045,-.023
144608,.050,.031,-.020
144626,-.029,.018,-.045
144645,.033,.037,-.071
144667,.170,.066,-.061
144687,.206,.089,-.046
144707,.072,.081,-.036
144726,-.180,.054,-.009
144744,-.532,.048,.036
144768,-1.262,.132,.069
144785,-3.149,.437,.066
144806,-6.828,.610,-.047
144824,-12.375,.114,-.311
144846,-18.083,-1.030,-.531
144864,-21.296,-1.530,-.134
144883,-21.059,-1.451,.583
144903,-18.090,-.844,.791
144922,-11.932,-.283,.212
144944,-3.090,-.180,-.532
144964,4.623,-.511,-.785
144980,8.911,-.452,-.761
144998,9.319,.326,-.457
145020,9.603,.821,.009
145045,12.135,1.338,.226
145065,17.315,.417,-.232
145075,21.302,-.768,-1.152
145102,22.835,.575,-1.782
145115,18.242,1.818,-1.262
145176,7.506,.443,-.488
145177,-3.158,-.088,-.441
145179,-9.010,-.529,-.402
145282,-10.436,-.902,-.006
145300,-10.858,-.402,.237
145304,-13.768,-.046,.032
145306,-17.760,-.766,-.113
145308,-19.035,-1.178,.085
145310,-18.175,-1.155,.458
145311,-15.438,-.682,.537
145340,-9.973,-.298,.099
145396,-1.658,-.469,-.554
145405,5.598,-.727,-.537
145407,11.896,.619,-.518
145427,12.718,.911,-.356
145446,13.226,.999,-.365
145467,13.791,.385,-.218
145491,13.985,-.591,-.300
145507,13.283,.084,-.841
145531,12.275,.792,-1.003
145545,9.300,.898,-.733
145568,4.338,1.085,-.452
145589,-.760,.511,-.303
145604,-3.142,-.216,-.106
145626,-1.862,-.060,.082
145642,.904,.348,-.079
145661,1.950,.520,-.233
145685,.844,.327,-.107
145708,-.670,-.054,.067
145720,-1.046,-.233,.121
145750,-.361,-.138,.027
145759,.282,.004,-.061
145776,.216,.024,-.038
145797,-.168,-.051,.010
145819,-.271,-.079,.006
145841,-.094,-.023,-.025
145857,.059,.028,-.035
145875,.016,.037,-.039
145893,-.092,.033,-.046
145915,-.115,.044,-.051
145932,-.098,.062,-.042
145955,-.100,.060,-.027
145975,-.143,.053,-.009
145995,-.144,.051,.005
146013,-.093,.054,.015
146031,-.094,.051,.022
146052,-.117,.031,.039
146072,-.158,.022,.044
146097,-.176,.021,.042
146110,-.152,.018,.050
146135,-.092,.016,.049
146147,-.016,.010,.038
146167,-.016,.009,.027
146193,-.095,-.022,.022
146207,-.128,-.042,.017
146231,-.088,-.040,.010
146252,-.061,-.040,.014
146263,-.028,-.043,.015
146290,-.005,-.035,.013
146304,.033,-.040,.017
146331,.023,-.043,.017
146344,-.072,-.048,.024
146365,-.117,-.050,.038
146385,-.077,-.032,.030
146404,-.037,-.022,.005
146422,-.015,-.013,-.020
146442,-.011,-.012,-.022
146458,-.026,-.016,-.007
146484,-.031,-.035,-.006
146497,-.036,-.039,-.001
146525,-.040,-.038,.010
146541,-.051,-.048,.015
146563,-.054,-.053,.014
146585,-.026,-.046,.014
146600,-.001,-.045,.016
146626,.004,-.037,.024
146633,-.001,-.024,.025
146653,.016,-.010,.015
146673,.052,.001,-.006
146692,.085,.015,-.018
146720,.076,.021,-.013
146733,.051,.024,.002
146761,.051,.018,.017
146780,.043,.018,.037
146791,.019,.009,.056
146818,.023,.012,.054
146830,.022,.028,.047
146850,.018,.035,.036
146869,.034,.032,.024
146888,.052,.035,.015
146908,.052,.024,.013
146927,.037,.012,.019
146948,.022,.006,.031
146969,.054,-.004,.037
146987,.063,-.012,.042
147010,-.004,-.026,.047
147026,-.039,-.046,.050
147045,-.004,-.039,.060
147066,.022,-.029,.078
147084,.001,-.032,.088
147111,-.006,-.042,.085
147124,.019,-.037,.082
147143,.035,-.027,.087
147162,.023,-.031,.097
147180,.012,-.026,.096
147205,.018,-.011,.077
147221,.024,.002,.053
147248,.043,.017,.037
147266,.037,.029,.022
147279,.022,.027,.006
147303,.032,.031,-.006
147318,.035,.037,-.003
147338,.026,.034,.000
147358,.023,.026,-.002
147384,.027,.027,-.006
147397,.021,.024,-.006
147413,.017,.017,-.017
147440,.033,.020,-.038
147454,.029,.011,-.051
147478,-.000,-.002,-.057
147493,-.015,-.004,-.064
147514,-.036,.015,-.050
147540,-.031,.027,-.029
147550,.006,.039,-.029
147576,.016,.035,-.025
147592,-.029,.018,-.014
147621,-.097,-.002,.008
147630,-.113,-.021,.015
147649,-.091,-.021,.010
147669,-.075,-.023,-.001
147686,-.047,-.027,-.042
147706,.022,-.031,-.096
147732,.083,-.031,-.126
147747,.099,-.039,-.115
147772,.078,-.051,-.071
147786,.066,-.062,-.044
147805,.095,-.075,-.041
147832,.135,-.079,-.040
147845,.149,-.067,-.027
147869,.116,-.067,-.008
147883,.088,-.071,.003
147902,.093,-.064,.009
147923,.069,-.050,.016
147942,.030,-.039,.027
147962,-.003,-.022,.042
