time,x,y,z
83159,.033,.120,.009
83180,-.053,.239,-.210
83199,-.034,.258,-.171
83225,.022,.333,.115
83237,.120,.382,.229
83262,.079,.412,.157
83277,.009,.301,-.082
83294,.036,.267,.115
83315,.031,.255,.366
83339,.020,.270,.484
83360,.168,.323,.218
83379,.235,.339,-.137
83394,.212,.342,-.179
83413,.183,.216,-.020
83433,.137,.156,.170
83458,.071,.044,-.016
83475,-.020,.035,.049
83494,.078,-.028,.057
83514,.004,.014,.009
83533,-.012,-.083,-.060
83552,.055,-.082,-.053
83577,-.001,-.046,.078
83594,.061,.042,-.026
83613,.082,.057,-.047
83633,.161,.077,.089
83652,.093,-.024,.243
83681,.059,-.105,.331
83709,.048,.064,.325
83714,-.024,.109,.156
83740,-.012,.171,.113
83757,.032,.094,.072
83776,.024,.172,.055
83797,.027,.227,-.132
83818,-.057,.106,-.248
83837,-.021,.094,-.217
83855,-.083,-.010,-.113
83871,-.151,.019,-.081
83891,-.130,.006,-.116
83916,-.103,-.025,-.116
83940,.002,.076,-.011
83952,-.032,.049,-.001
83980,.038,.064,.101
83989,.056,.015,.130
84015,.049,-.047,-.018
84031,.103,.073,-.031
84050,.144,.081,-.030
84070,.133,.110,-.002
84097,.107,.119,.091
84116,.061,.203,.056
84140,.031,.103,-.020
84149,.007,.096,.027
84174,.050,.024,.016
84196,.044,.039,-.021
84215,-.040,.026,-.016
84239,-.038,.089,.082
84255,.108,.089,.037
84274,.080,.061,-.038
84295,.120,.043,.065
84316,.138,.080,.220
84336,.154,.047,.273
84352,.084,-.026,.176
84375,.057,.012,-.093
84395,.051,.118,-.238
84414,.201,.354,-.258
84430,.646,.637,-1.355
84450,.846,.022,-2.654
84469,.349,-.776,-2.887
84488,-.253,-2.091,-2.013
84511,1.262,-1.539,4.433
84531,-2.015,-.718,7.932
84549,-3.748,2.186,.110
84570,1.931,4.442,-8.270
84588,1.712,-.120,-.786
84608,-.826,.873,-.437
84628,-1.968,-.615,3.711
84650,-.479,-.657,2.739
84685,-.243,-1.940,-.391
84689,.098,.405,.483
84709,.233,2.025,1.157
84729,.492,.525,.866
84753,.873,.633,.235
84769,.732,-2.034,-3.127
84794,.405,-.538,-2.902
84813,-.207,.648,-.610
84835,-.017,.072,.075
84846,.060,-.571,.118
84867,.230,-.094,.253
84886,.798,.227,-.900
84905,.837,-.424,-4.040
84926,.844,-.929,-4.094
84945,.983,-.599,.215
84967,2.445,2.870,2.964
84986,-2.620,3.513,18.593
85010,-5.542,.561,-8.100
85028,3.044,-.451,1.499
85047,1.939,-2.858,-2.661
85066,-1.313,.131,.508
85088,-.060,.919,1.578
85105,-.857,-1.796,2.655
85124,-.379,-.240,.234
85147,-.088,.597,.701
85164,.129,.599,.631
85184,1.061,.441,-.055
85205,1.811,1.534,-.726
85225,1.048,-1.547,-3.414
85245,.816,-.724,-3.471
85263,-.675,.739,-.729
85285,-.425,-.001,.839
85306,-.328,-.715,1.606
85326,-.070,-.589,1.125
85346,.063,.010,.329
85364,.153,.000,-.165
85386,.093,-.031,-.151
85406,.170,.310,.096
85426,.035,.462,.142
85446,-.091,.321,.341
85466,-.070,.159,.072
85486,-.156,.016,.153
85505,-.067,.092,.132
85526,-.034,-.022,-.088
85544,-.138,.096,.150
85564,-.064,.319,.240
85584,-.062,.036,.077
85604,.064,.179,.091
85624,.081,.155,-.315
85648,-.132,-.024,-.252
85672,.058,.241,.174
85683,.037,.180,.201
85705,.058,.071,.072
85725,.074,.113,.081
85744,.084,.013,.028
85764,.084,.174,-.088
85784,.102,.221,-.067
85803,-.113,-.022,.060
85824,.051,.120,.165
85844,.080,.119,.145
85864,.062,.060,-.054
85884,-.005,.145,-.001
85904,.056,.186,.045
85924,-.056,.049,.071
85944,-.044,-.042,.101
85963,.059,.123,-.055
85983,.029,.125,.072
86004,.185,.127,.056
86023,.108,.136,-.256
86042,-.013,.016,.025
86062,.096,-.084,.103
86082,.126,.039,-.011
86102,.083,.077,.184
86122,.125,.192,.062
86142,-.003,.154,-.098
86161,-.036,.137,.105
86182,-.043,.134,.037
86202,-.002,.026,.008
86222,.003,.073,.109
86241,.048,-.033,.022
86266,.084,.049,-.067
86287,.038,.134,-.092
86305,.029,.163,.027
86329,.084,.044,.090
86343,.109,.099,.124
86364,.156,.006,.023
86380,.150,.004,-.033
86399,.134,.046,-.009
86423,.038,.063,.065
86443,-.048,.058,-.006
86464,-.104,.059,.035
86479,.068,.287,.016
86497,.051,.059,.062
86519,.101,.020,.036
86540,.146,.076,.058
86558,.108,.108,-.013
86577,.077,.086,-.138
86597,-.010,-.078,-.022
86616,.058,-.022,.141
86649,.096,-.069,.076
86656,.115,.058,.004
86679,.102,.152,-.034
86698,.155,.159,.139
86717,.392,.279,.130
86738,.672,.279,-.040
86756,.861,.709,-2.276
86777,.254,-1.679,-6.482
86797,-.537,-2.609,-4.039
86816,1.154,.056,3.116
86836,1.156,1.547,5.178
86856,-4.156,3.293,17.365
86875,-1.771,4.018,-14.194
86896,2.419,-2.744,.837
86916,.273,-1.237,-1.277
86935,-2.793,-.181,3.688
86956,-.844,-.417,2.793
86975,-.091,-1.268,.439
86995,-.009,-.525,-.277
87015,.655,2.329,.354
87035,.323,1.417,1.039
87055,.761,.629,.197
87075,1.086,-1.550,-2.452
87094,.357,-.755,-2.655
87115,-.328,.402,-.874
87135,-.046,.182,.157
87155,.017,-.696,.176
87174,.224,-.201,.411
87194,.782,-.331,-.803
87215,1.112,-.396,-3.290
87234,.474,-1.073,-2.521
87254,.797,-1.318,.590
87274,1.971,1.998,1.827
87294,-2.981,2.717,16.224
87314,-5.688,1.621,-7.894
87334,4.246,-.906,.413
87354,1.974,-2.117,-2.726
87373,-1.291,.291,.109
87393,-.217,.825,1.689
87414,-.397,.126,3.617
87433,-.373,-.230,-.073
87453,.197,.563,-.161
87473,-.093,.519,.535
87495,.284,.965,1.378
87514,.928,1.405,.803
87534,1.341,-2.362,-3.412
87552,1.123,-.713,-4.124
87572,-.409,.755,-.844
87592,-.347,.559,1.047
87613,-.262,-.796,.840
87636,-.264,-.965,.209
87653,-.207,-.112,-.222
87673,-.183,.123,.012
87693,-.088,-.066,.192
87712,-.004,-.001,.433
87732,.058,.121,.397
87751,.112,.276,.233
87771,.116,.077,-.364
87792,.098,.177,-.002
87811,.189,.148,.154
87831,-.027,.205,.371
87851,.060,.091,.278
87872,.087,-.007,-.038
87891,.165,.005,.143
87912,.232,.104,.070
87931,.212,-.020,.108
87951,.223,.085,.117
87971,.121,.113,-.089
87991,.165,.089,-.141
88012,.135,.082,-.250
88030,-.007,.052,.014
88051,.041,.085,.078
88070,-.096,-.025,-.225
88090,.016,-.059,-.083
88110,-.069,.081,.081
88130,.009,.090,.195
88149,.104,.181,.152
88171,.104,.201,.017
88190,.105,.186,.031
88210,.128,.171,.007
88230,.030,.104,.215
88250,.118,.109,.088
88269,-.005,.092,.011
88289,.093,.188,-.068
88309,.126,.008,.041
88331,.148,.131,.160
88350,.120,.177,.168
88369,.145,.302,.033
88390,.078,.114,-.056
88410,.129,.210,.024
88429,.226,.196,.033
88448,.190,.019,-.089
88468,.160,.211,.034
88488,.085,.120,.089
88508,.027,.023,-.039
88528,.076,-.011,-.029
88548,.101,.058,-.097
88570,.084,-.025,-.076
88588,.125,-.004,-.050
88623,.074,-.151,-.113
88628,-.017,-.091,-.114
88654,-.012,-.012,-.040
88668,-.069,.031,.077
88687,-.015,.144,.079
88709,.055,.180,.022
88728,.028,.153,.114
88748,.067,.239,.115
88768,.055,.108,.004
88789,.001,.105,.097
88810,-.000,.059,.168
88829,.116,.018,.292
88847,.451,.014,-.041
88867,.853,-.133,-1.407
88888,.585,-.694,-4.263
88909,-.439,-2.185,-4.512
88927,.672,-1.725,-.785
88955,1.509,.241,4.016
88973,-3.711,3.456,25.569
88992,-2.840,3.263,-14.726
89017,5.129,.272,-.416
89032,.404,.484,-2.182
89052,-1.683,.092,.568
89065,-.960,.978,3.483
89086,-.782,-1.236,2.935
89111,-.492,-1.312,-.040
89126,.174,1.161,.233
89147,-.019,.779,.672
89165,.277,.063,.428
89186,.070,-.217,.337
89211,.361,-1.069,-.558
89234,.606,-1.502,-1.981
89251,.324,.123,-1.433
89266,.003,.339,-.411
89287,.049,-.323,-.171
89311,-.013,-.345,.092
89332,.144,-.179,.373
89350,.455,.052,-.791
89364,.321,-.188,-.983
89384,.405,-.399,-1.316
89410,.612,-.114,-1.484
89431,.276,-.454,-.708
89449,.844,-.826,-.749
89471,1.208,1.252,.977
89491,-2.573,.351,9.802
89511,-3.673,3.078,-3.353
89524,2.151,.056,-2.390
89544,2.110,-2.468,-2.097
89564,-.790,.682,-1.078
89594,-.157,.459,.965
89608,.244,.638,1.089
89623,-.603,-.613,2.156
89649,-.259,1.162,-.185
89668,-.264,.255,1.107
89688,-.156,-.170,.736
89703,-.171,1.742,1.764
89723,1.053,.952,.183
89744,1.212,-1.528,-2.988
89763,1.018,-1.449,-4.535
89784,-.257,.500,-.996
89805,-.266,.543,.366
89825,-.249,-.765,.502
89844,-.477,-1.189,.060
89865,-.170,-.209,.196
89884,.063,.367,.257
89904,.242,.211,.370
89924,.296,.025,.349
89944,.147,-.098,.208
89962,.278,.189,.115
89984,.130,.487,.019
90004,.121,.370,.057
90031,.110,-.006,.141
90047,.136,-.057,.140
90067,.168,.001,.029
90081,.157,.035,-.130
90101,.093,.072,-.111
90125,.166,.095,.061
90142,.118,.028,.150
90168,.127,.163,.074
90188,.115,.122,-.112
90207,.133,-.174,-.249
90230,.141,-.055,-.110
90246,.096,.049,.256
90266,.140,.152,.192
90285,.082,.283,.033
90306,.092,.189,-.125
90326,.022,.071,.101
90345,.063,.086,.088
90366,.101,.170,.182
90385,.153,.194,.139
90402,.105,.039,-.028
90421,.141,.126,.149
90447,.116,.101,.102
90461,.144,.050,-.017
90484,.100,.014,-.220
90506,.096,.049,-.000
90530,.159,.068,.018
90541,.073,.051,.175
90561,.185,.077,-.002
90586,.091,.076,-.146
90604,.104,.075,-.067
90631,.077,.066,.079
90641,.144,.145,.132
90665,.081,.013,.003
90678,.113,.077,.104
90699,.104,.132,-.047
90719,.051,.042,-.082
90743,-.009,.061,-.056
90758,.085,.093,.001
90778,.005,.058,.015
90799,.066,.083,-.045
90818,.051,-.018,.021
90839,.072,.074,-.003
90860,.065,.038,.090
90879,.047,.054,.027
90900,.052,.067,.100
90919,.066,.086,.111
90940,-.032,.079,.093
90959,.008,.148,.071
90979,-.070,.184,-.005
90999,.040,.103,-.093
91015,.041,.109,-.044
91043,.089,-.054,.023
91064,.077,-.059,-.057
91077,.124,.026,-.194
91097,.114,-.019,-.252
91116,.158,.033,-.313
91135,.296,-.066,-.460
91157,.207,.061,-1.534
91178,.403,-1.509,-3.241
91198,.522,-2.077,-3.632
91218,1.284,1.309,-2.697
91238,1.103,2.622,3.703
91256,-1.054,-1.122,5.284
91277,-6.949,-4.765,16.235
91297,1.944,5.401,-12.302
91317,2.671,2.663,.340
91337,-.375,-1.165,-.739
91356,-1.683,-.181,2.053
91376,-.643,.449,3.112
91401,-.822,-1.025,2.405
91419,-.393,.192,.289
91439,.028,1.354,1.475
91454,.053,.804,.703
91482,.797,.042,-.233
91500,.712,.558,-.333
91529,.637,-1.883,-2.367
91533,.670,-.519,-2.409
91565,.294,.754,-.623
91577,.082,.101,-.274
91600,.103,-.780,-.343
91622,.084,-.807,-.041
91633,.307,.004,.237
91654,.702,.199,.073
91675,.913,.069,-1.622
91696,.875,-1.791,-3.441
91724,.694,-2.128,-3.274
91739,.924,-.050,1.464
91760,.954,3.372,4.866
91781,-3.697,1.922,8.921
91795,-3.563,-.827,-5.446
91814,3.743,1.867,-1.855
91834,.959,-2.947,-1.554
91854,-1.056,.451,-.000
91876,-.172,1.366,1.196
91895,-.545,.124,2.130
91915,-.593,-.742,.627
91935,-.080,1.044,.371
91955,-.609,.592,1.065
91975,-.061,.708,1.022
91994,.998,1.168,.076
92015,1.169,.457,-1.043
92039,1.095,-2.191,-3.374
92053,.219,-.440,-1.923
92073,-.019,.393,-.294
92092,-.027,-.168,.146
92120,-.129,-.703,.235
92134,-.093,-.409,.381
92152,.165,-.126,-.131
92179,.124,-.110,-.255
92196,.138,.151,.055
92218,.067,.210,.259
92239,-.001,.234,.090
92258,.005,.238,.098
92277,.024,.290,.040
92298,-.023,.145,.311
92317,.086,.117,.123
92338,-.007,.094,-.094
92351,.080,.260,.182
92371,.117,.241,.109
92392,.034,.104,.241
92417,-.030,.037,.210
92438,.012,.027,-.073
92459,-.005,-.037,.056
92476,-.052,.215,.083
92496,-.138,-.004,.144
92518,.070,-.032,.281
92544,.212,.164,-.057
92556,.063,-.034,-.245
92570,.001,.025,.142
92590,-.036,-.052,.230
92608,.007,.065,.111
92628,.088,.083,.098
92654,.108,.204,-.275
92676,-.109,.078,.109
92690,.010,.034,.235
92709,.012,.009,.033
92736,-.064,.027,.212
92754,.087,.066,-.021
92774,.056,.151,-.021
92796,.097,.138,.184
92815,.113,.048,.081
92829,.079,.066,-.052
92848,.033,.136,.005
92868,.046,.071,-.004
92888,.045,.082,.056
92908,.148,.052,-.108
92929,.087,.108,-.072
92949,.079,.020,-.009
92967,.077,.033,.038
92987,.082,.011,-.093
93012,.076,.027,.030
93030,.098,-.018,.094
93050,.199,.020,-.034
93070,.096,.141,-.009
93090,.046,.115,.019
93109,.043,-.025,.009
93126,.102,-.033,.198
93147,.121,.114,.178
93173,.173,.113,.061
93193,.109,.152,.008
93214,.071,.133,-.094
93234,.097,.072,.057
93254,.076,.044,.092
93273,.033,.019,.025
93293,.020,.139,-.064
93312,.110,.140,-.094
93332,.202,-.091,.196
93351,.233,.323,.057
93372,.492,.202,-.853
93391,.480,-.417,-3.676
93410,.160,-.872,-3.802
93433,.144,-.766,-.938
93452,1.871,1.141,2.056
93472,-1.429,.583,7.790
93492,-4.807,1.613,3.332
93510,1.316,3.472,-8.179
93554,1.767,-2.467,-1.290
93557,.175,-1.071,-.658
93566,-2.249,.021,2.054
93585,-.475,.114,2.539
93605,-.372,-1.985,1.642
93632,-.128,.029,.230
93649,.188,1.461,.258
93665,.304,.640,.044
93683,.228,-.506,-.192
93709,.332,-.032,.316
93732,.604,.346,.103
93749,.692,-.964,-1.633
93764,.363,-.465,-1.597
93784,.124,.468,-.479
93804,.015,-.025,-.057
93832,.016,-.334,-.047
93850,.127,-.137,.120
93862,.307,.137,-.575
93883,.492,-.098,-1.700
93903,.505,-.470,-1.552
93924,.594,-.065,-.450
93945,.596,-.119,.077
93965,.961,-.030,-.099
93985,.253,.813,.072
94005,-3.765,.068,17.095
94023,-.440,2.003,-3.999
94043,1.871,.508,-2.251
94064,.505,-.957,-.425
94084,-.920,.985,.607
94104,-.081,.580,2.059
94124,-.486,-.712,1.373
94145,-.413,-.799,.623
94171,-.285,.251,.504
94183,.610,1.374,-.469
94202,.307,.933,.144
94222,.711,.849,.191
94242,.748,-1.370,-1.790
94261,.649,-1.134,-2.375
94290,-.141,.303,-.811
94302,-.168,.198,.132
94322,-.117,-.252,.488
94347,-.244,-.274,.437
94377,-.006,-.125,.273
94383,.225,.056,.123
94404,.188,.180,.012
94421,.204,.252,.002
94440,.146,.433,.306
94464,.150,.097,.332
94486,.153,.060,.040
94504,.175,-.107,-.323
94536,.146,-.113,-.451
94542,.051,.084,.022
94561,.128,.418,.308
94582,.140,.040,.178
94599,.211,-.155,-.104
94620,.082,.039,-.361
94640,.141,.090,.046
94664,.220,.307,.046
94678,.043,.103,.236
94705,.125,.047,.254
94722,.235,.201,-.210
94745,.041,.047,.024
94767,.078,.172,.343
94780,.086,.078,.197
94805,.141,.131,-.139
94827,.104,.203,-.144
94844,.161,.104,-.167
94862,.070,-.107,-.195
94879,.127,.010,.098
94898,.204,.094,.025
94916,.128,.240,-.050
94938,.147,.139,-.103
94959,.025,-.026,-.095
94980,-.040,.003,-.013
94998,.140,.104,-.068
95017,.040,-.030,-.033
95040,-.068,-.171,.190
95060,.134,.018,.115
95078,.107,.150,-.083
95098,.047,.063,.161
95121,.110,.054,.193
95140,.193,.018,.066
95157,.101,.110,-.024
95176,.096,.228,.079
95201,.087,.059,-.030
95226,.088,.008,-.025
95242,.057,.056,.036
95263,.093,.014,-.071
95277,.050,.119,-.055
95297,.083,-.020,-.034
95315,.068,.025,.018
95338,.102,.008,.041
95355,.097,-.011,.016
95384,.093,-.011,.035
95401,.063,.090,-.050
95423,.067,.060,-.011
95436,.091,.014,.023
95456,.041,-.032,-.015
95474,.081,.056,-.033
95516,.097,.123,.098
95520,.088,.042,.113
95537,.173,.034,.118
95558,.285,.035,.004
95582,.642,-.166,-.153
95601,.627,.374,-1.783
95623,.119,.561,-2.187
95638,-.280,-1.044,-1.583
95655,.930,-1.294,.737
95675,-1.809,-.543,6.955
95698,-2.100,4.742,3.238
95724,-.185,.665,-6.158
95734,3.275,-1.937,-3.586
95758,.288,-.055,.137
95774,-2.247,1.819,2.926
95794,-1.210,-1.292,1.743
95825,-.190,-2.198,.373
95839,-.104,.142,.138
95855,.524,.999,.302
95877,.479,-.039,-.007
95893,.348,.399,-.096
95914,.509,.567,-.073
95938,.461,-1.185,-1.563
95954,.307,-.141,-1.176
95975,-.133,.428,-.275
95994,-.132,-.242,-.298
96014,-.184,-.361,.022
96034,-.013,.055,.509
96055,.668,.394,-.698
96075,.624,-.126,-2.392
96095,.857,-1.009,-2.454
96113,.501,-.251,.591
96131,.385,1.459,1.412
96151,-3.577,2.340,16.064
96174,-2.252,2.259,-6.248
96194,2.755,-2.588,-1.737
96214,1.564,-.725,-2.417
96234,-.830,1.814,.086
96253,.030,.706,.826
96280,-.613,-.608,2.113
96298,-.338,-.828,.630
96319,-.065,.441,-.040
96340,.037,.457,.296
96355,.648,.566,-.064
96371,.445,-.082,-.475
96390,.613,.894,-.342
96416,.330,-2.002,-1.962
96439,.362,-.322,-.922
96453,-.221,.741,.153
96480,-.135,-.036,.260
96503,-.248,-.529,.238
96510,-.202,.131,.594
96534,.044,.275,.334
96550,.153,.118,.123
96571,.170,.100,.036
96590,.008,.017,.164
96615,.036,.209,.368
96631,.084,.241,.356
96658,.311,.417,-.108
96675,.033,.158,-.151
96691,.055,-.057,.245
96719,.087,-.022,.038
96735,.017,-.138,-.034
96755,.151,.113,.157
96775,.133,.176,.041
96794,.071,.051,-.107
96810,.096,.247,.174
96829,.111,.053,.135
96857,.064,-.098,-.014
96875,.115,.130,-.091
96893,.077,.053,-.215
96914,.033,.118,.158
96930,.121,.118,.120
96956,-.022,-.021,-.014
96974,.101,.026,.162
96994,.119,.059,.143
97013,.089,.106,-.056
97034,.119,.086,.145
97048,.083,.097,.172
97067,.148,.025,-.190
97089,.046,-.052,-.063
97109,.195,.198,.031
97128,.085,.093,.016
97146,.121,.168,.178
97169,.173,.035,.070
97189,.165,-.044,-.048
97210,.194,.152,-.190
97230,.047,.106,.089
97250,.123,.073,.133
97269,.028,-.001,.114
97290,.073,.063,-.000
97309,.059,.117,-.167
97327,.094,.132,-.245
97353,.041,.056,-.158
97373,.049,.018,.019
97393,.078,.172,.124
97413,.096,.189,.032
97434,.005,.078,.170
97446,.074,.113,.197
97475,.083,.139,.051
97486,.048,.049,.087
97515,.121,.099,.065
97533,.023,.053,.054
97545,.100,.080,.020
97566,.054,.014,-.013
97585,.032,.029,-.031
97610,.014,-.003,-.012
97633,.026,.031,-.007
97651,.062,.125,.003
97665,.066,.092,-.066
97685,.099,.078,-.124
97707,.019,.060,.047
97734,.031,.090,.189
97751,.053,.064,.043
97765,.119,.088,-.083
97784,.073,.083,-.182
97805,.341,.055,-.245
97832,.577,.598,-.666
97851,.037,.872,-2.030
97872,.025,-1.381,-2.526
97890,.431,-1.731,-1.319
97908,1.422,-1.063,.338
97931,1.097,.528,2.307
97950,-3.492,3.197,15.593
97972,-1.829,1.295,-6.212
97990,1.922,-1.833,-.856
98005,.122,-.731,.371
98023,-1.813,.988,2.120
98048,-.292,-.209,1.573
98068,-.076,-.736,-.076
98086,-.074,.684,-.393
98103,-.102,1.555,.585
98125,-.015,-.187,-.211
98144,.046,1.032,.475
98162,.977,1.430,-.336
98183,.640,-2.009,-2.556
98204,.412,-.573,-1.836
98226,-.154,.781,-.480
98244,-.188,-.124,.109
98264,-.144,-1.065,.090
98283,-.128,-.447,.247
98304,.033,-.061,.433
98325,.291,-.131,.366
98344,.408,.103,.056
98362,.333,.346,-.572
98384,.596,.176,-1.005
98403,.810,-.370,-1.536
98431,.555,-1.017,-2.879
98449,.289,-1.138,-1.354
98470,1.353,-.947,1.593
98480,.742,1.379,1.194
98502,-4.197,1.828,19.216
98525,-2.157,2.345,-7.315
98540,3.211,-.735,-.952
98570,1.276,-1.289,-1.869
98582,-1.619,.786,1.168
98601,-.189,.894,1.558
98623,-.009,-.804,1.298
98641,-.358,.191,-.316
98669,-.290,.637,.883
98682,-.350,.184,.657
98706,.006,.457,.791
98729,1.266,1.340,-.069
98745,.913,-2.363,-2.765
98765,.872,-.847,-2.836
98786,.048,.774,-.903
98800,-.082,.230,.245
98827,-.154,-.649,.468
98840,-.260,-.683,.242
98860,-.021,-.256,.231
98879,.181,-.011,.355
98905,.295,-.099,.201
98926,.317,.065,.152
98940,.282,.239,.466
98959,.345,.300,.259
98979,.274,.241,-.052
99004,.103,.108,.019
99027,.166,.143,.033
99044,-.021,.080,.185
99059,.183,.161,-.011
99079,.086,-.006,-.273
99102,.195,-.019,.129
99124,.276,-.124,.009
99137,.282,.168,.009
99156,.193,.086,.176
99178,.285,.135,-.282
99199,-.009,-.080,-.013
99218,.148,-.014,.354
99238,.216,.107,.309
99260,.270,.029,-.136
99280,.195,.204,-.016
99300,.223,.258,.206
99318,.262,.246,.000
99339,.057,.032,-.167
99356,.019,.087,.163
99378,.084,.003,.218
99397,.168,-.130,.099
99421,.228,-.001,.063
99455,.189,.132,-.064
99456,.107,.114,-.081
99483,.087,-.092,-.074
99505,.169,-.164,.044
99521,.217,.034,.052
99544,.145,-.002,.041
99555,.128,.197,-.132
99582,.048,.104,-.035
99595,.001,-.023,.114
99615,.105,-.008,.194
99635,.061,.064,.021
99661,.087,.078,-.045
99682,.160,.132,-.043
99700,.112,.066,-.056
99726,.179,.146,-.341
99736,.401,.324,-.355
99755,.373,.239,-.799
99777,.299,-.270,-2.124
99800,.348,-1.727,-2.633
99823,.539,-1.472,-1.609
99836,1.612,.362,.533
99855,-1.367,.941,6.808
99877,-4.703,2.624,6.293
99901,-.223,2.155,-8.397
99923,3.523,-.492,-4.087
99938,.671,-1.745,-.175
99955,-2.648,.445,2.611
99974,-.775,.242,1.684
99999,.292,-1.380,.723
100025,-.132,.081,-.017
100039,.463,2.050,.370
100057,.517,.215,.000
100074,.305,.007,.238
100094,.616,-.003,.148
100125,.399,-1.429,-1.666
100133,.153,-.110,-.954
100154,.019,.190,.013
100174,.125,-.177,.142
100195,.228,-.343,-.300
100213,.452,-.076,-.071
100233,.780,-.179,-2.171
100254,.522,-.985,-2.635
100276,.520,-.442,-.801
100295,.566,-.143,1.239
100314,1.290,1.201,2.089
100334,-2.199,1.523,8.127
100355,-3.420,2.968,-2.084
100374,1.892,.267,-3.140
100394,2.052,-3.258,-1.740
100425,-.587,1.049,.692
100435,-.712,1.457,2.123
100455,-.496,-.649,1.930
100479,-.232,-.031,.062
100499,.078,.451,.704
100521,.448,1.022,-.060
100531,.569,.540,.074
100551,.288,.651,.318
100572,.536,-1.678,-1.683
100590,.674,-1.059,-1.654
100619,-.130,.719,-.179
100632,-.046,.772,.252
100653,-.201,-.448,.061
100680,-.345,-.403,.280
100691,.014,.050,.341
100717,.106,.097,.226
100737,.163,.249,.258
100756,.195,.321,.391
100777,.112,.295,.251
100798,.038,.117,.321
100817,.163,.282,.177
100836,.101,.278,.185
100856,.109,.296,.375
100876,.124,.161,.315
100895,.155,.176,.190
100918,.218,.265,-.315
100936,.019,.136,-.475
100954,-.044,.089,.308
100974,.130,.085,.445
100989,.080,.172,.300
101009,.140,.297,.342
101036,.064,.099,.021
101056,-.016,.012,.097
101076,.009,.069,.140
101095,.053,.117,.158
101113,.151,.315,.088
101135,.181,.349,-.132
101148,.015,.126,.058
101166,.166,.296,.311
101188,.083,.209,.221
101207,.120,.197,.270
101228,.109,.283,.052
101248,-.001,.048,-.010
101267,.171,.180,.273
101288,.206,.198,.190
101308,.119,.165,-.010
101327,.054,.066,-.121
101349,-.044,-.163,.183
101369,.007,-.012,.237
101391,.046,.021,.196
101415,.061,.086,.153
101426,.158,.031,.059
101448,.136,.044,.062
101469,.103,.096,.018
101488,.168,.178,.026
101508,.112,.106,.108
101525,.118,.111,.026
101547,.059,.032,.011
101572,.081,.247,.098
101590,.110,.142,.127
101611,.041,.061,.090
101634,.067,-.026,-.121
101652,-.019,.080,.003
101672,.024,.055,.178
101687,.005,.017,.033
101712,-.049,.047,.092
101725,.061,.165,.075
101751,.094,.074,-.006
101765,.038,.146,-.015
101789,.068,.133,.004
101813,.075,.155,.073
101834,.042,.164,-.054
101852,.106,.176,-.015
101872,.184,.205,.009
101891,.165,.329,-.047
101911,.161,.212,-.119
101926,.012,.032,-.045
101945,-.051,-.249,.081
101971,.037,-.149,.093
101992,.047,-.092,.006
102011,-.000,-.017,.117
102033,.016,.003,.141
102049,.186,.053,.141
102069,.156,.054,.183
102090,.150,.034,.103
102103,.149,.091,-.025
102122,.244,.339,-.288
102142,.493,.527,-.378
102162,1.031,.546,-.518
102188,.871,.120,-2.411
102209,.108,-1.014,-4.019
102230,.528,-.998,-1.235
102250,.683,.472,3.790
102265,-2.502,1.923,10.587
102285,-2.221,1.011,-1.201
102303,.597,-.690,-2.746
102324,1.228,-3.012,-1.427
102343,-.690,1.123,.962
102364,-1.249,.741,3.229
102401,-.138,-.815,-.213
102403,.097,.159,-.519
102425,.093,.995,.076
102445,.301,1.465,.764
102464,.456,.262,-.406
102484,.301,.555,.252
102504,.707,-.745,-1.447
102525,.099,-1.573,-2.132
102544,-.488,.019,-.092
102569,-.095,.056,.396
102591,.228,-.531,-.038
102603,.142,-.249,.634
102630,.591,.027,-1.735
102641,.800,-1.328,-3.915
102665,.569,-1.787,-1.571
102680,1.285,.449,2.099
102701,.582,4.112,2.341
102725,-3.776,4.869,13.822
102745,-1.451,1.100,-7.784
102766,3.108,-2.953,-1.416
102789,.649,-1.755,-.779
102804,-1.769,.566,.753
102824,-.042,.121,.488
102847,-.527,-1.681,1.643
102859,-1.213,-.627,.954
102885,-.082,.650,.527
102905,.452,1.184,-.329
102927,.765,1.211,-.308
102947,.299,.263,-.375
102963,.897,1.083,-.495
102980,.261,-2.173,-1.801
103000,.529,-.416,-1.590
103027,-.333,.562,-.177
103045,-.279,-.295,.291
103064,-.284,-.670,.451
103079,-.194,-.193,.434
103099,.030,.200,.408
103129,.200,.246,.359
103140,.191,.066,.233
103158,.233,.102,.165
103185,.236,.177,-.155
103205,.066,.116,-.079
103223,.111,.228,-.137
103242,.064,.298,.145
103256,.041,.138,.039
103283,-.001,.039,.091
103302,.015,-.142,.033
103317,.038,.035,-.076
103338,-.006,-.036,.300
103361,.090,.048,.303
103384,.079,.103,.102
103398,.171,.128,-.056
103418,.218,.248,-.132
103437,.067,.112,.202
103458,.171,.148,-.056
103480,-.005,.086,-.119
103500,-.015,.109,.125
103518,.166,.167,-.073
103540,.068,.163,.082
103559,.135,.017,.065
103577,.081,-.011,-.113
103606,.054,.052,-.016
103626,.066,.025,-.057
103637,.043,.037,.009
103660,.046,-.028,.250
103677,.061,-.040,.232
103696,.031,.188,.132
103725,.093,.199,.007
103743,.104,.189,-.252
103762,.130,.202,.025
103780,.069,.203,.125
103796,.043,.082,.181
103816,.054,.041,.055
103841,.056,.135,-.003
103861,.026,-.009,-.123
